id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
201100448,WWE All Stars,Wii,2011,Fighting,THQ,0.10,0.07,0.00,0,0.19
200600374,Naruto: Ninja Destiny,DS,2006,Fighting,Namco Bandai Games,0.02,0.01,0.16,0,0.19
200800656,FaceBreaker,X360,2008,Fighting,Electronic Arts,0.15,0.02,0.00,0,0.19
200000206,ESPN International Track & Field,PS2,2000,Sports,Konami Digital Entertainment,0.09,0.07,0.00,0,0.19
201000523,Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.17,0.01,0.00,0,0.19
200200388,Lunar Legend,GBA,2002,Role-Playing,Media Rings,0.14,0.05,0.00,0,0.19
200500430,Conflict: Global Terror,PS2,2005,Shooter,Eidos Interactive,0.09,0.07,0.00,0,0.19
201000524,Dante's Inferno,PSP,2010,Action,Electronic Arts,0.12,0.03,0.01,0,0.19
201000525,Mystery Tales of Time Travel,DS,2010,Puzzle,Foreign Media Games,0.01,0.15,0.00,0,0.19
201300265,Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.09,0.08,0.00,0,0.19
200600375,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,PS2,2006,Misc,D3Publisher,0.00,0.00,0.19,0,0.19
201100449,NASCAR Unleashed,3DS,2011,Racing,Activision,0.18,0.00,0.00,0,0.19
200800657,Tomb Raider: Underworld,DS,2008,Action,Eidos Interactive,0.15,0.02,0.00,0,0.19
200500431,Death Jr.,PSP,2005,Platform,Konami Digital Entertainment,0.17,0.00,0.00,0,0.19
200300396,Hulk,GC,2003,Action,Universal Interactive,0.15,0.04,0.00,0,0.19
200700537,Boogie,PS2,2007,Misc,Electronic Arts,0.09,0.07,0.00,0,0.19
200800658,Arcade Shooting Gallery,Wii,2008,Shooter,Zoo Games,0.18,0.00,0.00,0,0.19
200600376,Phantasy Star Universe,PS2,2006,Role-Playing,Sega,0.00,0.00,0.19,0,0.19
200200389,Gungrave,PS2,2002,Shooter,Activision,0.09,0.07,0.00,0,0.19
201000526,Schlag den Raab,Wii,2010,Misc,Namco Bandai Games,0.00,0.16,0.00,0,0.19
200200390,Transworld Surf,PS2,2002,Sports,Atari,0.09,0.07,0.00,0,0.19
200400405,Tenchu: Fatal Shadows,PS2,2004,Action,Sega,0.09,0.07,0.00,0,0.19
200900627,50 Cent: Blood on the Sand,PS3,2009,Shooter,THQ,0.10,0.06,0.01,0,0.19
201300266,Metro: Last Light,PC,2013,Action,Deep Silver,0.06,0.11,0.00,0,0.19
201500216,Evolve,PC,2015,Shooter,Take-Two Interactive,0.08,0.10,0.00,0,0.19
201300267,FIFA 14,PSP,2013,Sports,Electronic Arts,0.00,0.15,0.00,0,0.19
201300268,Resident Evil: Revelations,WiiU,2013,Action,Capcom,0.07,0.07,0.03,0,0.19
201000527,Namco Museum Megamix,Wii,2010,Misc,Namco Bandai Games,0.17,0.00,0.00,0,0.19
200900628,Chaotic: Shadow Warriors,Wii,2009,Action,Activision,0.18,0.00,0.00,0,0.19
200600377,The Legend of Spyro: A New Beginning,GC,2006,Platform,Vivendi Games,0.15,0.04,0.00,0,0.19
19810043,International Soccer,2600,1981,Sports,Mattel Interactive,0.18,0.01,0.00,0,0.19
199700180,Princess Maker: Yumemiru Yosei,PS,1997,Strategy,Sony Computer Entertainment,0.00,0.00,0.18,0,0.19
201500217,3rd Super Robot Wars Z: Tengoku-Hen,PSV,2015,Action,Namco Bandai Games,0.00,0.00,0.19,0,0.19
200800659,Armored Core: For Answer,PS3,2008,Simulation,Ubisoft,0.06,0.02,0.10,0,0.19
199900221,Big Air,PS,1999,Sports,Accolade,0.10,0.07,0.00,0,0.19
19930037,Shining Force II,GEN,1993,Strategy,Sega,0.00,0.00,0.19,0,0.19
201300269,Taiko no Tatsujin: Wii U Version!,WiiU,2013,Misc,Namco Bandai Games,0.00,0.00,0.19,0,0.19
199900222,Gallop Racer,PS,1999,Sports,Tecmo Koei,0.00,0.00,0.18,0,0.19
201400260,The Walking Dead: Season Two,PS3,2014,Adventure,Telltale Games,0.09,0.06,0.00,0,0.19
200400406,Harry Potter and the Prisoner of Azkaban,XB,2004,Action,Electronic Arts,0.14,0.04,0.00,0,0.19
201400261,3rd Super Robot Wars Z Jigoku Hen,PSV,2014,Role-Playing,Namco Bandai Games,0.00,0.00,0.19,0,0.19
200900629,Where's Waldo? The Fantastic Journey,Wii,2009,Adventure,Ubisoft,0.17,0.00,0.00,0,0.19
200600378,Sudoku Gridmaster (JP sales),DS,2006,Puzzle,Nintendo,0.00,0.00,0.19,0,0.19
200900630,Monsters vs. Aliens,PS2,2009,Action,Activision,0.11,0.00,0.00,0,0.19
19950092,College Slam,PS,1995,Sports,Acclaim Entertainment,0.10,0.07,0.00,0,0.19
201200312,Street Fighter X Tekken,PSV,2012,Fighting,Capcom,0.10,0.04,0.01,0,0.19
201300270,Nobunaga no Yabou: Souzou,PS3,2013,Strategy,Tecmo Koei,0.00,0.00,0.19,0,0.19
201400262,The Legend of Heroes: Trails of Cold Steel II,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.02,0.13,0,0.19
200700538,Pro Yaky? Spirits 4,PS2,2007,Sports,Konami Digital Entertainment,0.00,0.00,0.19,0,0.19
200800660,Rock Band Track Pack Volume 2,X360,2008,Misc,MTV Games,0.17,0.01,0.00,0,0.19
201100450,Need for Speed: Shift 2 Unleashed,PC,2011,Racing,Electronic Arts,0.05,0.11,0.00,0,0.19
200600379,Tamagotchi Party On!,Wii,2006,Misc,Namco Bandai Games,0.12,0.00,0.06,0,0.19
200400407,Daigasso! Band Brothers,DS,2004,Misc,Nintendo,0.00,0.00,0.19,0,0.19
200500432,Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,0.09,0.07,0.00,0,0.19
19930038,Thoroughbred Breeder,SNES,1993,Simulation,Hect,0.00,0.00,0.19,0,0.19
201000528,Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,0.00,0.00,0.19,0,0.19
201400263,Singstar: Ultimate Party,PS4,2014,Misc,Sony Computer Entertainment Europe,0.00,0.16,0.00,0,0.19
200900631,Beyblade: Metal Fusion - Battle Fortress,Wii,2009,Action,Konami Digital Entertainment,0.15,0.00,0.03,0,0.19
200900632,Risen,X360,2009,Role-Playing,Deep Silver,0.07,0.11,0.00,0,0.19
200800661,Nostalgia,DS,2008,Role-Playing,Tecmo Koei,0.16,0.00,0.02,0,0.19
200700539,Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,0.15,0.01,0.02,0,0.19
200700540,Chibi-Robo! Park Patrol,DS,2007,Adventure,Unknown,0.00,0.00,0.19,0,0.19
200900633,Jurassic: The Hunted,PS3,2009,Shooter,Activision,0.17,0.00,0.00,0,0.19
201000529,Farmtopia,DS,2010,Simulation,505 Games,0.18,0.00,0.00,0,0.19
201000530,DanceDanceRevolution,PS3,2010,Simulation,Konami Digital Entertainment,0.12,0.05,0.00,0,0.19
201300271,Tom Clancy's Splinter Cell: Blacklist,PC,2013,Action,Ubisoft,0.04,0.13,0.00,0,0.19
000169,"Ni Hao, Kai-lan: Super Game Day",0, Kai-lan: Super Game Day", Kai-lan: Super Game Day",0.00,0.00,0.00,0,0.00
200700541,One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,0.07,0.00,0.11,0,0.19
201000531,Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.11,0.05,0.00,0,0.19
200500433,Crash & Spyro Superpack,GBA,2005,Platform,Vivendi Games,0.13,0.05,0.00,0,0.19
201100451,Reel Fishing Paradise 3D,3DS,2011,Sports,Marvelous Interactive,0.12,0.00,0.06,0,0.19
200800662,Conflict: Denied Ops,PS3,2008,Shooter,Eidos Interactive,0.05,0.10,0.00,0,0.19
201200313,Binary Domain,X360,2012,Action,Sega,0.09,0.06,0.02,0,0.19
201300272,Kuma-Tomo,3DS,2013,Misc,Namco Bandai Games,0.00,0.00,0.19,0,0.19
200900634,IL-2 Sturmovik: Birds of Prey,PSP,2009,Simulation,505 Games,0.08,0.07,0.00,0,0.19
19940070,ThunderStrike 2,PS,1994,Simulation,Core Design Ltd.,0.10,0.07,0.00,0,0.19
201100452,Magical ZhuZhu Princess: Carriages & Castles,DS,2011,Simulation,Activision,0.13,0.04,0.00,0,0.19
201200314,Pro Yaky? Spirits 2012,PS3,2012,Sports,Konami Digital Entertainment,0.00,0.00,0.19,0,0.19
19950093,Super Real Mahjong P V,SAT,1995,Misc,Seta Corporation,0.00,0.00,0.19,0,0.19
200400408,Thomas the Tank Engine & Friends,GBA,2004,Adventure,N/A,0.13,0.05,0.00,0,0.19
200900635,Penguin no Mondai X: Tenkuu no 7 Senshi,DS,2009,Action,Konami Digital Entertainment,0.00,0.00,0.19,0,0.19
200200391,The Scorpion King: Sword of Osiris,GBA,2002,Action,Vivendi Games,0.13,0.05,0.00,0,0.19
200800663,Jeep Thrills,Wii,2008,Racing,Zoo Digital Publishing,0.17,0.00,0.00,0,0.19
200900636,Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,0.13,0.03,0.00,0,0.19
199600153,Bubsy 3D,PS,1996,Platform,Accolade,0.10,0.07,0.00,0,0.19
200000207,NCAA Final Four 2001,PS2,2000,Sports,Sony Computer Entertainment,0.09,0.07,0.00,0,0.19
200300397,Robin Hood: Defender of the Crown,PS2,2003,Strategy,Capcom,0.09,0.07,0.00,0,0.19
200700542,Face Training,DS,2007,Misc,Nintendo,0.00,0.00,0.19,0,0.19
200800664,Barbie Horse Adventures: Riding Camp,Wii,2008,Sports,Activision,0.17,0.00,0.00,0,0.19
19940071,SD Gundam GX,SNES,1994,Strategy,Namco Bandai Games,0.00,0.00,0.19,0,0.19
200300398,R-Type Final,PS2,2003,Shooter,Metro 3D,0.09,0.07,0.00,0,0.19
200100271,Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,0.13,0.05,0.00,0,0.19
200800665,Bolt,PS3,2008,Adventure,Disney Interactive Studios,0.12,0.04,0.00,0,0.19
201000532,Mathews Bowhunting,Wii,2010,Sports,Zoo Games,0.18,0.00,0.00,0,0.19
201400264,Phantasy Star Nova,PSV,2014,Role-Playing,Sega,0.00,0.00,0.19,0,0.19
201300273,Pro Evolution Soccer 2014,3DS,2013,Action,Konami Digital Entertainment,0.00,0.00,0.19,0,0.19
200200392,Sega GT 2002,XB,2002,Racing,Sega,0.12,0.03,0.03,0,0.19
201100453,F1 2011,PC,2011,Racing,Codemasters,0.00,0.15,0.00,0,0.19
201100454,Air Conflicts: Secret Wars,PS3,2011,Simulation,bitComposer Games,0.10,0.06,0.00,0,0.19
200500434,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,0.09,0.07,0.00,0,0.19
201100455,Family Feud: 2012 Edition,Wii,2011,Misc,Ubisoft,0.17,0.00,0.00,0,0.19
200600380,Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0.00,0.00,0.19,0,0.19
200200393,Blood Omen 2,XB,2002,Action,Eidos Interactive,0.14,0.04,0.00,0,0.19
201100456,Earth Defense Force: Insect Armageddon,X360,2011,Shooter,D3Publisher,0.10,0.04,0.03,0,0.19
201000533,Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,0.17,0.00,0.00,0,0.19
201300274,Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0.00,0,0.19
200700543,J-League Pro Soccer Club o Tsukurou! 5,PS2,2007,Sports,Sega,0.00,0.00,0.19,0,0.19
200300399,Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,0.14,0.04,0.00,0,0.19
201400265,Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,0.15,0.03,0.00,0,0.19
201200315,Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,0.00,0.00,0.19,0,0.19
201100457,Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.06,0.04,0.07,0,0.19
200200394,La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,0.09,0.07,0.00,0,0.19
201000534,Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,0.09,0.08,0.00,0,0.19
200800666,NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0.00,0.00,0,0.19
200600381,Tiger Woods PGA Tour 07,XB,2006,Sports,Electronic Arts,0.13,0.05,0.00,0,0.19
200700544,Disney's Meet the Robinsons,Wii,2007,Action,Disney Interactive Studios,0.17,0.00,0.00,0,0.19
201600128,Sword Art Online: Hollow Realization,PS4,2016,Role-Playing,Namco Bandai Games,0.06,0.02,0.10,0,0.19
200200395,Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Misc,Microsoft Game Studios,0.14,0.04,0.00,0,0.19
201100458,The Lord of the Rings: War in the North,PC,2011,Action,Warner Bros. Interactive Entertainment,0.05,0.11,0.00,0,0.19
200700545,The Bee Game,DS,2007,Adventure,Midway Games,0.17,0.00,0.00,0,0.19
201000535,SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.10,0.07,0.00,0,0.19
201100459,Rango: The Video Game,PS3,2011,Action,Electronic Arts,0.07,0.09,0.00,0,0.19
200300400,EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0.00,0,0.19
201400266,Godzilla (2015),PS4,2014,Action,Namco Bandai Games,0.11,0.03,0.02,0,0.19
201300275,Fairy Fencer F,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.03,0.09,0,0.19
201100460,Shadows of the Damned,X360,2011,Action,Electronic Arts,0.10,0.06,0.01,0,0.19
199700181,Treasures of the Deep,PS,1997,Action,Namco Bandai Games,0.10,0.07,0.00,0,0.19
200100272,Phantasy Star Online Ver. 2,DC,2001,Role-Playing,Sega,0.00,0.00,0.19,0,0.19
201100461,Cabela's Survival: Shadows of Katmai,PS3,2011,Sports,Activision,0.11,0.05,0.00,0,0.18
200900637,Hot Wheels: Battle Force 5,Wii,2009,Racing,Activision,0.17,0.00,0.00,0,0.18
200900638,Go Play: Lumberjacks,Wii,2009,Simulation,Majesco Entertainment,0.17,0.00,0.00,0,0.18
200400409,Fight Club,PS2,2004,Fighting,Vivendi Games,0.09,0.07,0.00,0,0.18
200500435,Samurai Warriors: State of War,PSP,2005,Action,Tecmo Koei,0.07,0.00,0.11,0,0.18
201100462,Cabela's Survival: Shadows of Katmai,X360,2011,Sports,Activision,0.14,0.03,0.00,0,0.18
200700546,Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,0.17,0.00,0.00,0,0.18
201400267,Guilty Gear Xrd: Sign,PS3,2014,Fighting,Arc System Works,0.10,0.00,0.07,0,0.18
200900639,Dance Dance Revolution: Disney Grooves,Wii,2009,Simulation,Konami Digital Entertainment,0.17,0.00,0.00,0,0.18
201100463,Camping Mama: Outdoor Adventures,DS,2011,Simulation,505 Games,0.12,0.05,0.00,0,0.18
200400410,Harvest Moon: A Wonderful Life Special Edition,PS2,2004,Simulation,505 Games,0.09,0.07,0.00,0,0.18
200300401,Sports Illustrated for Kids: Football,GBA,2003,Sports,BAM! Entertainment,0.13,0.05,0.00,0,0.18
200900640,The Munchables,Wii,2009,Action,Namco Bandai Games,0.17,0.00,0.00,0,0.18
201400268,How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,0.04,0.13,0.00,0,0.18
200300402,.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Role-Playing,Atari,0.09,0.07,0.00,0,0.18
201300276,The Smurfs 2,DS,2013,Platform,Ubisoft,0.00,0.17,0.00,0,0.18
200500436,Close Combat: First to Fight,XB,2005,Shooter,Take-Two Interactive,0.14,0.04,0.00,0,0.18
200300403,Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,0.14,0.04,0.00,0,0.18
200300404,Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003,Action,Vivendi Games,0.09,0.07,0.00,0,0.18
201000536,Remington Super Slam Hunting: North America,Wii,2010,Sports,Mastiff,0.17,0.00,0.00,0,0.18
200000208,Reel Fishing II,PS,2000,Sports,Victor Interactive,0.10,0.07,0.00,0,0.18
201000537,Battle of Giants: Dinosaurs Strike,Wii,2010,Strategy,Ubisoft,0.14,0.03,0.00,0,0.18
200200396,Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,0.14,0.04,0.00,0,0.18
200900641,Imagine: Babyz Fashion,DS,2009,Simulation,Ubisoft,0.17,0.00,0.00,0,0.18
199700182,Dead or Alive,SAT,1997,Fighting,Tecmo Koei,0.00,0.00,0.18,0,0.18
200900642,Active Health with Carol Vorderman,DS,2009,Sports,Nintendo,0.00,0.18,0.00,0,0.18
200000209,Driving Emotion Type-S,PS2,2000,Racing,Electronic Arts,0.04,0.03,0.11,0,0.18
201100464,Heavy Fire: Afghanistan,PS3,2011,Shooter,Unknown,0.17,0.00,0.00,0,0.18
200300405,Siren,PS2,2003,Adventure,Sony Computer Entertainment,0.09,0.07,0.00,0,0.18
200500437,NARC,XB,2005,Shooter,Midway Games,0.14,0.04,0.00,0,0.18
201100465,Driver: San Francisco,PC,2011,Racing,Ubisoft,0.05,0.10,0.00,0,0.18
201600129,Just Dance 2017,Wii,2016,Misc,Ubisoft,0.06,0.11,0.00,0,0.18
201100466,NASCAR Unleashed,Wii,2011,Racing,Activision,0.17,0.00,0.00,0,0.18
200500438,Super Robot Taisen J,GBA,2005,Strategy,Banpresto,0.00,0.00,0.18,0,0.18
201400269,Shape Up,XOne,2014,Misc,Ubisoft,0.08,0.09,0.00,0,0.18
200700547,Nep League DS,DS,2007,Sports,Jaleco,0.00,0.00,0.18,0,0.18
200600382,Happy Cooking,DS,2006,Simulation,Ubisoft,0.17,0.00,0.00,0,0.18
200700548,Ar tonelico 2: Melody of Metafalica,PS2,2007,Role-Playing,Nippon Ichi Software,0.04,0.03,0.11,0,0.18
200900643,Cars: Race-O-Rama,PS3,2009,Racing,THQ,0.14,0.03,0.00,0,0.18
201000538,Jewel Master: Cradle of Athena,DS,2010,Puzzle,Storm City Games,0.17,0.00,0.00,0,0.18
201000539,Saw II: Flesh & Blood,PS3,2010,Action,Konami Digital Entertainment,0.10,0.06,0.00,0,0.18
201000540,Hidden Mysteries: Vampire Secrets,DS,2010,Adventure,Astragon,0.06,0.11,0.00,0,0.18
200000210,Casper: Friends Around the World,PS,2000,Action,TDK Core,0.10,0.07,0.00,0,0.18
200100273,Jurassic Park III: Island Attack,GBA,2001,Adventure,Konami Digital Entertainment,0.13,0.05,0.00,0,0.18
201600130,Jikkyou Powerful Pro Baseball 2016,PSV,2016,Sports,Konami Digital Entertainment,0.00,0.00,0.18,0,0.18
000170,Star Trek: Legacy,X360,0,X360,X360,0.00,0.00,0.00,0,0.00
201200316,Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games,0.09,0.07,0.01,0,0.18
19910032,GameBoy Wars,GB,1991,Strategy,Nintendo,0.00,0.00,0.18,0,0.18
200300406,Amplitude,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.00,0,0.18
200800667,Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.01,0.05,0,0.18
200500439,Gauntlet: Seven Sorrows,XB,2005,Role-Playing,Midway Games,0.14,0.04,0.00,0,0.18
200100274,AirForce Delta Storm,XB,2001,Shooter,Konami Digital Entertainment,0.14,0.04,0.00,0,0.18
201500218,Metal Gear Solid V: The Phantom Pain,X360,2015,Action,Konami Digital Entertainment,0.12,0.04,0.00,0,0.18
200200397,Monopoly Party,XB,2002,Misc,Infogrames,0.14,0.04,0.00,0,0.18
200100275,Fear Effect 2: Retro Helix,PS,2001,Action,Eidos Interactive,0.10,0.07,0.00,0,0.18
200900644,Chaotic: Shadow Warriors,DS,2009,Action,Activision,0.17,0.00,0.00,0,0.18
201200317,Ninja Gaiden 3,WiiU,2012,Action,Nintendo,0.14,0.03,0.00,0,0.18
201400270,Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Role-Playing,Tecmo Koei,0.06,0.02,0.08,0,0.18
200800668,Mahjong: Journey Quest for Tikal,DS,2008,Puzzle,Rondomedia,0.15,0.02,0.00,0,0.18
200800669,Call of Duty: World at War,PC,2008,Shooter,Activision,0.02,0.14,0.00,0,0.18
201000541,CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,0.11,0.05,0.00,0,0.18
199900223,Chocobo no Fushigi Dungeon for WonderSwan,WS,1999,Role-Playing,Namco Bandai Games,0.00,0.00,0.18,0,0.18
199900224,International Superstar Soccer 2000 (JP weekly sales),N64,1999,Sports,Konami Digital Entertainment,0.00,0.00,0.18,0,0.18
200900645,Ringling Bros. and Barnum & Bailey Circus,Wii,2009,Action,Take-Two Interactive,0.17,0.00,0.00,0,0.18
199700183,Klonoa: Door to Phantomile,PS,1997,Platform,Sony Computer Entertainment,0.00,0.00,0.17,0,0.18
200400411,Vietcong: Purple Haze,PS2,2004,Shooter,Gathering of Developers,0.09,0.07,0.00,0,0.18
200200398,Atari Anniversary Advance,GBA,2002,Misc,Atari,0.13,0.05,0.00,0,0.18
200800670,Summer Athletics: The Ultimate Challenge,PS2,2008,Sports,DTP Entertainment,0.00,0.00,0.00,0,0.18
201200318,Hatsune Miku and Future Stars: Project Mirai,3DS,2012,Misc,Sega,0.00,0.00,0.18,0,0.18
200900646,X-Men Origins: Wolverine,PS2,2009,Action,Activision,0.13,0.00,0.00,0,0.18
201200319,Syndicate,X360,2012,Shooter,Electronic Arts,0.10,0.06,0.00,0,0.18
201200320,Zumba Fitness Rush,X360,2012,Sports,505 Games,0.00,0.16,0.00,0,0.18
200700549,Call of Juarez,X360,2007,Shooter,Ubisoft,0.14,0.02,0.00,0,0.18
200500440,TalkMan (Japan),PSP,2005,Misc,Sony Computer Entertainment,0.00,0.00,0.18,0,0.18
200900647,Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0.00,0,0.18
200200399,Bloody Roar: Primal Fury,GC,2002,Fighting,Activision,0.14,0.04,0.00,0,0.18
19930039,Mega Man Soccer,SNES,1993,Sports,Capcom,0.04,0.01,0.13,0,0.18
200900648,MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0.00,0,0.18
200800671,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.16,0.01,0.00,0,0.18
201500219,Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0.00,0.12,0.04,0,0.18
201000542,Brunswick Pro Bowling,PS3,2010,Sports,505 Games,0.10,0.05,0.00,0,0.18
201200321,LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.07,0.00,0,0.18
200600383,FIFA Soccer 07,GC,2006,Sports,Electronic Arts,0.14,0.04,0.00,0,0.18
201000543,Rabbids Party Collection,Wii,2010,Misc,Ubisoft,0.00,0.16,0.00,0,0.18
201400271,Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.08,0.01,0.06,0,0.18
201000544,The Last Airbender,DS,2010,Action,THQ,0.13,0.04,0.00,0,0.18
200900649,My Fitness Coach 2: Exercise and Nutrition,Wii,2009,Sports,Black Bean Games,0.13,0.03,0.00,0,0.18
200400412,Pokémon I Choose You / Squirtle Squad Game Boy Advance Video,GBA,2004,Misc,Nintendo,0.13,0.05,0.00,0,0.18
199800217,Vampire Savior: The Lord of Vampire,SAT,1998,Fighting,Capcom,0.00,0.00,0.18,0,0.18
000171,Backbreaker,X360,0,X360,X360,0.00,0.00,0.00,0,0.00
201100467,UFC Personal Trainer: The Ultimate Fitness System,Wii,2011,Sports,THQ,0.11,0.06,0.00,0,0.18
201400272,MotoGP 14 ,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0.00,0,0.18
200500441,Shrek SuperSlam,DS,2005,Action,Activision,0.17,0.00,0.00,0,0.18
200800672,Alone in the Dark,Wii,2008,Adventure,Atari,0.09,0.08,0.00,0,0.18
201300277,Super Robot Taisen UX,3DS,2013,Role-Playing,Namco Bandai Games,0.00,0.00,0.18,0,0.18
201600131,Skylanders Imaginators,WiiU,2016,Platform,Activision,0.09,0.08,0.00,0,0.18
200800673,Six Flags Fun Park,DS,2008,Misc,Brash Entertainment,0.17,0.00,0.00,0,0.18
200100276,Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,0.15,0.03,0.00,0,0.18
201000545,Jeopardy!,DS,2010,Misc,THQ,0.17,0.00,0.00,0,0.18
201100468,Pro Yaky? Spirits 2011,PS3,2011,Sports,Konami Digital Entertainment,0.00,0.00,0.18,0,0.18
201000546,Doctor Who: Return to Earth,Wii,2010,Adventure,Asylum Entertainment,0.00,0.16,0.00,0,0.18
19910033,Battle Commander: Hachibushu Shura no Heihou,SNES,1991,Strategy,Banpresto,0.00,0.00,0.18,0,0.18
201100469,WWE All Stars,PSP,2011,Fighting,THQ,0.12,0.04,0.00,0,0.18
199600154,Jampack Vol. 1,PS,1996,Misc,Sony Computer Entertainment,0.10,0.07,0.00,0,0.18
200400413,Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,0.14,0.04,0.00,0,0.18
201300278,Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0,0.18
200400414,Mega Man X: Command Mission,PS2,2004,Role-Playing,Capcom,0.09,0.07,0.00,0,0.18
200300407,Tokyo Xtreme Racer DRIFT,PS2,2003,Racing,Genki,0.09,0.07,0.00,0,0.18
199700184,Moon,PS,1997,Adventure,ASCII Entertainment,0.00,0.00,0.17,0,0.18
000172,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0, The Witch and The Wardrobe", The Witch and The Wardrobe",0.00,0.00,0.00,0,0.00
200400415,Cabela's Big Game Hunter 2005 Adventures,XB,2004,Sports,Activision,0.13,0.04,0.00,0,0.18
199900225,Re-Volt,N64,1999,Racing,Acclaim Entertainment,0.14,0.04,0.00,0,0.18
199900226,Sesame Street: Elmo's Letter Adventure,N64,1999,Misc,NewKidCo,0.14,0.04,0.00,0,0.18
201500220,Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.04,0.02,0.09,0,0.18
200900650,Might & Magic: Clash of Heroes,DS,2009,Role-Playing,Ubisoft,0.15,0.02,0.00,0,0.18
201400273,GRID Autosport,PS3,2014,Racing,Codemasters,0.05,0.09,0.01,0,0.18
19940072,Gokujou Parodius,SNES,1994,Shooter,Konami Digital Entertainment,0.00,0.00,0.18,0,0.18
200900651,Half-Minute Hero,PSP,2009,Role-Playing,Rising Star Games,0.08,0.01,0.07,0,0.18
200200400,Gauntlet: Dark Legacy,GC,2002,Action,Midway Games,0.14,0.04,0.00,0,0.18
200600384,A.C.E.: Another Century's Episode 2,PS2,2006,Simulation,Banpresto,0.00,0.00,0.18,0,0.18
200800674,The Chronicles of Narnia: Prince Caspian,X360,2008,Action,Disney Interactive Studios,0.16,0.01,0.00,0,0.18
200900652,Company of Heroes: Anthology,PC,2009,Strategy,THQ,0.00,0.15,0.00,0,0.18
200500442,Shadow The Hedgehog,XB,2005,Platform,Sega,0.13,0.04,0.00,0,0.18
201300279,Daigasso! Band Brothers P,3DS,2013,Misc,Nintendo,0.00,0.00,0.18,0,0.18
200100277,Batman: Vengeance,GBA,2001,Adventure,Ubisoft,0.13,0.05,0.00,0,0.18
200000211,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000,Sports,Sega,0.00,0.00,0.18,0,0.18
200000212,The Adventures of Cookie & Cream,PS2,2000,Puzzle,Empire Interactive,0.09,0.07,0.00,0,0.18
